title,company,location,date,url,,,,,,
"Full Stack Software Engineer
Full Stack Software Engineer with verification","Claroty
2 connections work here
23 hours ago
Within the past 24 hours","Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4383668838/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=h1tBAvH%2Bv1abXcvl%2FWgK2Q%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Tax Consultant | $60/hr Remote
Tax Consultant | $60/hr Remote","Crossing Hurdles
$20/hr - $60/hr",EMEA (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403828330/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=A8N2lXNCBpB7bufB1kg%2FsA%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Kayak Instructor (M/W) Club Med Resorts
Kayak Instructor (M/W) Club Med Resorts with verification",Club Med,"Ashdod, South District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4167484524/?eBP=CwEAAAGdpFQVYqKxGTuvQsSbDuO69SJxAMANUH6e-D1pP-ZogZguH2U0DDkSI-NaSR5eFbmUf0xuFLBv022-2T8Fv0k_FFDZ7GF16xtDLmzxZltkklrzqcga5-kGOz6sbwAGFxulcl4fzvo1K2jFUi8OysXkPM_0Eew1PLxcSZ6H1hUHWiO8zRJqmVSoKh0eCu_HiiwUzpLZ251xWdoRHokH7_89IMBUe_IqbtzJ7zEZhMbfawS9KQsMpXb_PkDD7OrZLbhq8GUpeBe5oZHXQ64yD-9efueX3BxMcn7xhBxkHRDiYVGibbR3cwkYh50iqyeNicL6-unA3SeI5TpcoeiOyi1fe1WujBtzSLnRTd3UL0o8kGOhzIFEcGqspO7LfeKhbDJje5I-u4UWDMTqSmUHrGbrUNl9G4gQZ0g2w44_KGkkQBjs9rDm0h6GPcRZH4rY1vX2IH7BUlmaHVQVXWrdk3WvwS_0JXXsmSyH&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=rxr%2Fs%2BZ0j96aUch1fdMNWQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Landsports Instructor (M/W) Club Med Resorts
Landsports Instructor (M/W) Club Med Resorts with verification",Club Med,"Ashdod, South District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4167487321/?eBP=CwEAAAGdpFQVYnrUK44ITqk7_D8zqZagVmQto_kNI7p9zSKBQSTLQ1rCp3fonK1OERHB-8L7-Peq1cfPXs36kDovtIjCJkQ9yecYhm0mF6jB4dJef-62LZ8IfRENdKYssTVp9Ar9B6YcT5nPSi6WGkVZ5ixa8SQHgxLEI8QDWyPCwcTIB0-UOXAlSvcAbnKtgBZddy4vUt3yBbH4rIPDcIIOjVqTl-dG1RZdAXCmcRkGn3kyGY9fdmQf6t7izwUU_ecOv_lvu7w4shtU2gatvnVh_JOLSFu9LiLiZfrpVIpb7k23BAiMai41VooExQWoc64ESAJe230W75hWNCdk3gVUE-1Ao5_gz3-hN_WmtB2tMLfn_Q4FuEpA5kyB5vgeQRawEJ9IhHqZIgbeXOdUno3EoVeOVKqays9931SD7T38ETeIUkF8W6ll482jyVlfOVdijnkcbovfB53UtvJ7d7bdAZFWpPJA84U3sJb7&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=NDzFswsb22tfhIzgt7Tkng%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Petit Club Coordinator (M/W) Club Med Resorts
Petit Club Coordinator (M/W) Club Med Resorts with verification",Club Med,"Netanya, Center District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4167485434/?eBP=CwEAAAGdpFQVYs9Y6Iyl3cczU9NHL8oc8DCR4KLxgMXvixOpy_s52ysXf-64BTlQouiQ_2aadvYbLnr4LXRXf1XW6uveN7rp9aybtAzMBm5KyTzT-PpAVMRWgRTk5TUj0THM28bJwF3qOqVlOQz4Yn3dsw61W3GcpsC6NaJJKKWgh_UGPpAgXAqRy8d7w4QxX7QTTieFPew65b5M-tGglckd7Z4qyM7bzs9cq1141iRTn5GgocKX99N4zip5hgaDDAzKC5Ok6-SdMyk0KrbJl76ek0TZeE-xWE4mPmpETzleGYe_0J3ynS4w_qu73o8OGeCUg3uK0-xSePMp7Az7roGShG0YlXndbNzGv5psbtd9v1u7SxcU4G1Mlij857WdggtGyEj2_0P0cwWk-JscDzXfKi_ZPLYuZ4ldpyo4SxrlREUQ-q2VcA0kSJ5kSHmOsu9PE323kp42gFuwmB9OxC25B7VsUFTiysW73Ru-Keo&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=48gD2ve3GT6nqXkkGiETgw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Petit Club Coordinator (M/W) Club Med Resorts
Petit Club Coordinator (M/W) Club Med Resorts with verification",Club Med,"West Jerusalem, Jerusalem District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4167486351/?eBP=CwEAAAGdpFQVYreeUlhGToz9aNIDbhzygOJqgb2HcUFtdndin59b8L7lk48_fKeg7zGV1nOtIEAEKD4Ezqap8KJZ59BzpptPBeVvn4n5WhAp3ZaWXbILaQ3BTkwdNha9VOyGxzEN3IXamMJY2156lW5AsNqHmOEO-_FILvgQwxPMg-Xt7Kd_8XvR1e2TUQF9vYH7fnoAYOKs9Y4kH2oFqSIjXmaz1lbLBc-Ummb6pFfAckvRy2FFSIm9NKLSnKDMTAjeNl2DTQoNO7ffBq9Axj2aW6yplwojvVo-a6DC_C7WWaoHnCom76qrrWWG9W3GS55M9r0dspKFz4vzkx7PH6fyNn9dD_0YT73anqZlclXUFtRVGsCGRr71i2c-LfEyYrFP7elsSRSrnOqVPrs882bV_3Kd_IZOZRExZtysRqtSfy1ZBAHi98wEYiQMCnOEia0KdZCE3ABuBJKXNhrbkGDA8AnOpCM2amJE8ph5&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=Ws%2FK7xa5JH5skpAIbfyypQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Architectural Designer – Vectorworks CAD | $65/hr Remote
Architectural Designer – Vectorworks CAD | $65/hr Remote","Crossing Hurdles
$19/hr - $65/hr",EMEA (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403825389/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=Ttx3OQE%2B9d6KTSRyN7Nl0w%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Vectorworks BIM Specialist – Architectural Design | $65/hr Remote
Vectorworks BIM Specialist – Architectural Design | $65/hr Remote","Crossing Hurdles
$19/hr - $65/hr",EMEA (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403833260/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=TvEmTQNJ%2Bo7Yu3Mrg2HYyw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"ניהול פרויקט
ניהול פרויקט with verification",IAI - Israel Aerospace Industries,"Ashdod, South District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4371523553/?eBP=CwEAAAGdpFQVYwQstezJg11WrTOqEHSBAWtgw9FcLMWZ4pNoHrk9fDD2bpxhTx4pOjeSNR4G7jiFxsw5cfNfk6gBb2Y_gn35Mbt5eX_hZ6OAmaC5WkQVgvTww-Vbw-u7JEW9MG30poI8tDPASBb3bXQuZAQEVYaBBoXv22azsah03_E6PTO4anh44mBYF991nZgaRPo76a2xHKOhbpNx9Bn8S0rDPWA8rgIqjBsF-GTmT29MZ166bhnTWeME53YerfsJB7A-UzMP651o093xQ7LfkzbE0npVMT5WWwyBTZdv8hiU6XsDkLCKhhclSK4vCpruGSmLGzsQlW_A3ThwT4yI75AJJjCWgKUazkFoDWb2ozk3L809x02h1yqgUy6NAwO3mySzAyXAlCB9RtKYfjUZAUTxPIgjv5N7PkaePnzFR04hGUVFSbtLXMc0dz-62mHkbLkyJdfd30lOy5NieP1ODaaMK1KJ2OEukddR0wqW_g&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=KI6SHU9vIc94eOiXEe5m0Q%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"מנהל/ת פרויקט עסקי
מנהל/ת פרויקט עסקי with verification",IAI - Israel Aerospace Industries,"Ashdod, South District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4329990277/?eBP=CwEAAAGdpFQVY9Oc11uSi0Tqzcjte0mtESlRfTFedAYgGPQmJG7k6A3EqcW6OBeowbghXBJLAUmjyDeDPJIkTx2C4RVrnKusnuDfIo6-VrOLMbmxfAtl3G0lnpVLfsT0Zlb0hURk2oDvhuWJoYH4CBdiqFdUxlXmY9sRLvntuQrYj8z9JZLU3ZuroLnnUvzxTlT3FgR9q3HK6aeDOFSgviJ1nmDxv0lXlVvjh5kzZPnbEguWwPveYkfC1QieKQMc7qtUosrSNvmYwpiC5b0G8WmrKYAbik1tqVLmIa_2AF8mQ3JkPT9SqRSFlCNzSI4yoXaW7NpYkq0WGQ1VEePqRe39LNBOpM2OEADU-x6r0LK6rGwjyUTnptVJ5ioZGMu9rSv2ZQl9ELFsKAOdZbc8kGRsMRXxYNSga2wRhIOumX7C60vfjyyrQfn2OckCsg1LVorAOJ765odMIT_OdJLq3A2vfhccTao5LjIaamJvXPw&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=mnRvS62jGnvWt0mYFlKXww%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Post-Editor (Remote)
Post-Editor (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403857996/?eBP=CwEAAAGdpFQVY9uPdCeDGyybADzfMoelrzxTgLP-kkL0BYmUAnKQp2e7iMLJJhIGUkMxASTRO3cjcduOIc3OQmdNS2XPPnL6HbymkAD63Sn_B8vMWTS2-qpTWTXJMC3FjXuAYQEZJ-PVW3VC2BePSdtxbLU3GL0eUkW7qDNDgZnCt2a2Ss6srCrojTzihMWHtZ6wZOAOap4ztKytVwpYZlSNyT97PGG5b5UyWKDSI4xEdGsEVinEnLshPU0qBFN5BQ8053s9UT-VFY66O1gGCLVkEsOkhrB-JmAx38Mvpyo_w32e9yOt5GoXOkI59xdxQqJW32n_Wwm0uPUrmvZs60w71T_VSotmRI3zjIlqC331ll31IAvd2EhE0Sr6NEBbKyygeVpsuv0ewiSUrY-tbZRtZMBkfT-c9BPp71OehaPMgzu15-Nt4e9hvyDG9WBvmyeWH_O5KnC3v2yyDaQVoSOcF8nzJMgrgPey7pzp4LQ&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=ZQ1xNt4fF58strRCAa6dgg%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Hebrew Editor (Remote)
Hebrew Editor (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403858992/?eBP=CwEAAAGdpFQVY6btoLQMyjnJjybVa19FzB7IcuZGPM2tNxt6iYJ9Pqu8LI_KVwxYaSgchKpaL5kME12jNQ7z5JqjYsCeGwGYZQ4oDY_XChHTmOZS7xD-PF2CWWFqrZ7AQtr_IcjmrD_PK0-zGv8aVhQeKccAQbI0Mg_EoqX701b4T0sC1nAX6fAU-IlVuZfLP1Tus6Juo17H2EBHkFT0Jra9uAzAr5bpc2Xf4Itylvgn3FSNVbWMkQq4Mq9gEKNNOlI1ZjDr7rXiHWF7Y9PZsmiZ346pILsg6fAew1dM1KfQxTdV_p1uxeh9uPuTMWn_sk9R1LUIIoJitXTmLEULg9a7Bzrkxs2y_zLsbX1EGkjbCfFGuRa_eWQ_BywrMuvv8Sy48upxQ59ti3MvqVQqOJxStG1fzr8wTSjI7rpAtn5BjsSgknuxZ1KarBM3HKH1p2T6gCI-eBfH4UvLsr82qjcT6jr6mFUZ9yO5iQ&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=FrlDtH4Xn1UyhqGrOxy5TQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Hebrew Blog Writer (Remote)
Hebrew Blog Writer (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403869215/?eBP=CwEAAAGdpFQVY2Sisw3IgXzmOpoS1bq_RfW6s65Rrr9cdCw_mfHCZQbB06t0qsbvkVopytTPHd1WmrUaq93jnkaDrWpQi1FUej-7YA1VE_b0A-LedY9wygZPefWIwlcIXQOuoaL2gGjP1SH1CoNQAV7dFAkdxZg83lo5JW496HlRC3fa_bbyB-PoMVpLrYVzKQQQ349amjmoj3JAW4Gx5iLvIYC_C-PMc3_eoALPWtxfDVkIxfL4wRxbFp3KNP-DCs4j39M3eNEfR6o6pBwNhvZJrzFWyzXeMTNqog60_jyMAElJu6XswxLgvOE2MElh0jN2h1C0IoRTI4Ao2rCILOMPxX6PfanPOEcFyV5oAQDsv6XWExK6RiTtaoPpmxARAh5FfW7ACrq9vGM9yUMSm8rbHEcI9dhJMZtZ5Wkvg894y7wVa072-yWNVAIIogPnjJWydF1XnNMPDEvV2H-T-fLxVBzcqeovwoFtbwW7ecI&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=lH0%2BYNW46FvF36ZRTZ2JRQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Freelance Journalist (Remote)
Freelance Journalist (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403865297/?eBP=CwEAAAGdpFQVY0TxsNSzizljkBxxe4w1631ziq601GmvZJEeVU3bpQVg_Plwc24GEiGabWG9m2-ToesXOvCMwfMHsHHT6RbxDGf4Dq9yarV5M1p2Yy3gyr3CKIKtJoNUY0gljtFSmCK86pWuPPwt83I6P4mS6yIibguZ_SaHS3ZipFOrmj2GYMbogzJJ9Zu5vt2yKn6L9lob3sVYc-Qalj_z44I15zFKZMNDwcyg5hXG66NVD-VvBNs-KE2ELI4M285nVClHOCKD4D2ZpmHqVto4aK9POuc29ba5_h5zTfmxaNzLEm7LuV-Da0E7McoRvBP3mzosKQ3hqIxM4YOOyzuVNaGd8L4OQwQuh-oNoCaWrjOGeL5rKc9aXyso8vIWO7Lcx-XMWwk56ZdwOwM4dZoLKFhD-ThSMxGh-UDqqlizFfa__tA-t2zbGg7ar0aInteq0qHzU-SBu29IisEyW6pbvoSDvCK9GyYBhaCje0Y&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=NmHTqotAgm0WnK3GbOCAyQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Journalist (Remote)
Journalist (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403864320/?eBP=CwEAAAGdpFQVY4d9QY77HS6l1UywtuAtMRYRL8wzb3LaPUgmPg9UhSMH2LXkaxI95FwCmg5vMl9L8qgu0KmisBLPaJbikcxoWe4Y1CqIRGofDzCvpUWTE37aXoozUJMMAOpUdazTKdIeAu-q9rxorbWgw30-9RWAB0hsdrW2gzVZKlfEB3wymCsiJanGWAN6DNPpVucV2G-i0Lc-e-sBrYIx-HU-zc1iTnKJYorlX3519oAUI62I2HqUogzE_Y_Q4X5l4dkad7bKP-vdu8LVTQFiUKXf0el5fa75IMBRVsMAZ_mg02H3W6p2MKr-rjEtDQQIwt9n2Pkl-yJw6wwYljxM9w_wVnMVzKqkzCN1fI7oFBe4D6_EMlHME8aVcAkNq_ijL1sZUQU2c0y_PXnaN5CuDnx77GvXh0iGrx8UYMiEJ3SlR1JfU83_SjTD-vII_2vV43clS2WSK1r0OaPA7kYoPiPWuayLDFUSwKghXLVkPQ&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=Ityoe4vU%2FTMHvayTJEdbnw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Hebrew Copy Editor (Remote)
Hebrew Copy Editor (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403862459/?eBP=CwEAAAGdpFQVY9E5tNm1dfkCupznzTnGAhBGibldYXqX7Wry9BLBNgXnUBCVi06QktwKQ5fXcW-vfjmCYoLoeX4kJOj0FkXWLp-SwZttDNdl9nRLBuVuH8Tg46z3XLvgXMj9O_hsl5R4FW7fr9EJ6uS7JKXt4Ls5Q386L3tmnhYWS1Q2z4ZBWS1zf9w9zrJRagOXEq09r0Srvw-_-W7pucfBZr7vxoutKYzWsJ6YLpyGUDW_OZNGTcYvRMHcLkJETXhONpP1D_wydZF2B4oyE8RIrbSG9PA0SDxeDKshScB1-Qc-gzpsAhRXB1Tk-xflvJTTmxywXpu5ah3IuW7vRP4arE3hyjbjt6obnQcIAaDF0nl03cUFehpLOs8icCVmaqVdroMwn1RnEhvfoIAsHaDBR9A1ERm5whGsehaQCiEP0t44aXRau15iG3r-mBDL6sjgBHXUwHyws-ewtWG5ozuarDNn6cueFGe1hV6R6QE&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=h4m1kiDWfw0i65gGB0Ma7w%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Hebrew Post-Editor (Remote)
Hebrew Post-Editor (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403876135/?eBP=CwEAAAGdpFQVY6f_UL99VPfzeyee-Ke5XRsXC2Heq5YvU4i51tjcXCxX4Howi2lvSWkndOeG9e6Vr8GQ8mHEZAfGVF23zFdgPVARfaXOLAQX-jSoq_8dnmVSV05ayqX8_QFjIySXtd0jUeW3TOzLxny-7oYdW5TTp5RC9Vlcz5WrZSged1iNb3ZLbj7i3TUPWke9A74Qzs7ImbGf4Oc8vJp8MWejBIlLh8D3UhNBh2JmJDdrkUSTvxGv3xBBglBFGSeEXwiFy_Fyzt6yrFn1xORANJ99mtMiDmrsI0ff7fOZChRoBdqg7SpiIY5Bd-ZjfARdOuP6wsexLrnMh7d5uXFQB3SRHMMiv2AmiAzPjeQPDqOqa1rBYjYFI5CCSNLN0RqDTHvaMlLYUIRwNVOuXJ2BS3TjqU9oyjdmcBV05ErWia8Fiqo10mK7pWfcW2tF55oiHOJgHdMuBgi470r1S2wl0RRlj1oH4_cEog8tNZA&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=qPPl%2FfW9CFIfmVbbwpCuOA%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Blog Writer (Remote)
Blog Writer (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403875153/?eBP=CwEAAAGdpFQVY31GRxdZR1qFH2ZKkCT1UjiODmXeW5uvG-zKUmjETV9mt13ZHHa3FfuHJ7JZitdUfmznBTLyKPAdLh0Vtyin0rffT0pXFo5WxsCkFeU4R8MfkqC04Hia3on9wEmPUkitaYzMqmpo8cStZwAU2mlkMqklMYrPVMlD4oiySYHBcsr6O-HJaPJnm_CRzKh4NVy4SzC_SYRAGC0LKVHf8jS1o8RK8raKRWT9zpjlPWjWV2ut87voCQ0vwpQpg8PyxXXF2VOGO1zZ2pwtryLCUsi_cQfgGMr3m2kMkw07beLg7RCV33T4kYh5vUyIDJkdQT1lqXvwtQXG7pD0GddK2M0PvZAknW7RX3vTA4jsbD4Q65ND-ufK_OlFwjF7B3XZDya6DxSpdFW0cayoYHobLiNPY7D6uRxKxYpv591VLx6UCPi1IqTMmBG-99EIDOO_RJinrYDmcVnauOWazJvI2WkeX5VtgIVSqJ1L8w&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=i73ca0Xmj3bXwLtmj81JYw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Translator (Remote)
Translator (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403872160/?eBP=CwEAAAGdpFQVY2mS89vVTrdbTIrkNrU9xhWdoEyM-IcRpxJQ-UteuzoDOTTr1w6GMgMaQLNQ4hbiY775p-I5D0TJEWmiOcMwNaLNsYIUXmsnwdaDMwOC2MywdT7V8ku4zOw6-thpWPHnApgwLYtFDFPfwyRMCnDM3ZrpKAJ0XAVvQ79-Lwya5ACeKHLDxMk59xTqgx37QNIbHIENLBI8CMywluAnOT70wzYGxQqEnURD5qoNRWPIeYWqNqk214bMiDPJ6pfdlLx8DvMN_e5snY67XnxkUC8IAS8FmTrQF5i8h8vG8MqTxEt6ZDdxV8TGGJvDQL7WjC_L53qOfY4BAJw_dbK3b0xn7BvZk05KKODTBBGR55baBXF9y3jora71KQsX4T55Ll3HtDw37tJ2hoHWuTRfmztej229FpmNPm2sTljQbpWe3wYWUwwwMvhuPVaIv3n492SxoKB_42iQs5iwDQDbdWqD-8EgVNCXOVc&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=ceEIXmuQaVgU8TsW6obGaw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Hebrew Technical Writer (Remote)
Hebrew Technical Writer (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403856998/?eBP=CwEAAAGdpFQVYzf6oiweXT5aidc2G4aJn_yasoiPl58oK_5PPFxsm0nogU1JQ9YrUtJVlrJpJOCxuEjTbksihgIIwHqq5UIkxJ3sdnDqhDzBoeTre-t0ChzLbgdkpsqk6MorH8_Fg9731YhqfUiTC6vhQ5gfb0YcjHebEB8WFxm_Y8pTbvQvNfkFsA4sWJJiltsfvkn7Ng-6t1owSRvPnKjaAa2N4hSlJX-TnRtv2Rx3qduiUTSYKqoNCV1CXtdiB_Bf3T3bBjrKWj4y_uQdhmwnC2v6y46Gq_bftJIEJS-vkBiL2c5mdEYYQZpSNAqPjqqSKnL7HfPGWJWKZy0D6dANQXpWv5-y3O27vs1niOOgfBwx6maODBUwIQjLDivcMN8zejx0cXN5LrdKrZ2LEm300REzTc49j-t2KYGmJv2kXhA-HfWM4BGonv9QATTaN9MjT5zPkl2w0NJAyZWQnhasmDoK5BlY3xiRqbVGbuuskFM_&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=0eLeNmmHiTbl48n4ZcgWAQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Technical Writer (Remote)
Technical Writer (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403858985/?eBP=CwEAAAGdpFQVY8mdCmyQnea_P-miJCs_oiv8xEDtao5l02zb8UwAItTCcB5iNGIH8pQ0lL-Aq6PKjLel4fabBg6RhZOfd6LyAGDJn6QIgmxRwA_RyaXgTgW1X_84sF0psqmJUCc86ltnreFE0--qsyt3EBr7nWi_w78QbQWvPturvgpEd-U7sKAwVuauugGuYv4lMyp0XJm746w6E8TbrEci7upzrq0bsn5ry7dI0xo0XwCDdlCXwOS20l8vWqx28tT69N1gvjbIYQdyi5naJP0VUo_ZufVpA458bhcbUwxq6Bz5BPnMkEwj7yvtbGd7xerv7oy1WkDqdwV0l4WBQoPCn1zqXSKwVY83bAuJQHEyVVjNyaFQmzqzJVgYHrgxFi4zHORof9GX9NctJsEucEzY7WWd-BqHSswyutYmOtYzPXVX786hqjdPd4nXpSsuhIyheeRfK4yBsX42fkWkegv2Uj0RdYITT2vTLxMdnlNBHr2p&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=oQqJ4Xc2wxySgwsFDwcugQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Hebrew Content Writer (Remote)
Hebrew Content Writer (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403865300/?eBP=CwEAAAGdpFQVY89bfWbWkSHxSwdK75Jfe5ZZ2yx_T8BsR1A32wN5gRph_gGcsaceZ1mUc5VcyfUDtysQvNGqnSEImyO52FbwWREFCUMSAaLZA-i29WnPYvmzKU_iS0h9UzKK4qitGefdSf1ynOGZQRQ2Hjt6uOo_4dOIsTz1UhsukCzVmToq51__6mSSoA4sDT30u0tdhlXgV_GEqVdM6JT0Zz29h-NEEIOiu1fRFyFVytPGVubgMC95gB-dG5oijpddykoewnO9q6L09uSNzRsuB71J5eiVp2U2OtsSKQtdb2QmxxAjZT9QQfkhgBr-8HJKJ9rl7st6GPj45PwZkWei1s1HvOEylr1qGm3gp8QaQeke6iwH6S22GC_bkXjdBmxRs45sDl1NxZcw_7qp7NHtL7Cz5yuH2nzlWd0-qbBjFL7bZ06fn9rJNVRNDplQBlDXHcSLEpmvb8nUwNBM7WWvjDLnVALP8QKooSn6K1SBaqgU&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=Thq0pKNOkuTxCU0juZKVzQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Cross-Platform Engine Developer (Cocos2d-x)
Cross-Platform Engine Developer (Cocos2d-x)","micro1
1 connection works here
11 hours ago
Within the past 24 hours",EMEA (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403836480/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=Mdh2xQl3URdbXWVzOZEjZw%3D%3D&trackingId=bJ0QZO%2FElCxi%2FPr%2F5sCa9Q%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Technical Writer (Remote)
Technical Writer (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403873145/?eBP=CwEAAAGdpFRIEBVtC3lgjKUWZAkTfE978zOlmS973kgMQ9oaRb827tJG0fr4UMcn9ayHifIKl-JF2sSNRbrdkScmmjyqsicuVnaNVzQ8H4ZZ4_HvXgk2P0PSN24A78IyFJfvV-K9aKzf9bln_QSQz3EQhWz2diK79C_aNmOv6yRcZHrZ_RiJ16Nw3KgGC2CrVZYWXmUax7jbRuoLvfVC9dUsIx2IU598IbAcPX5kGO2HifD6OL8DEq6Prblo_XYgCddE3vKuSsG6PAcHH4Z4QZqHgzhkcCRMxShzs9KraB0zwLoVUPO1UfoVJ4T4vbmhEZ17nrPOYLNQcTC_X0oCHRV_D1JDon1V92UMjJONyHC0qErWrDe-fXkfnjx1PuoePUhouy0YpB0Kwi1dbAmIjriH8jBPGnwe_sSgy11h77G18b2EipDFZUz_R4FtRag40R_kwHSnFLkDE7YPpEq9tP5nnKjF__3Dc_12rv0xYZ8XVnjt&refId=kmK4%2BysLLaas%2BpTsAWzPFg%3D%3D&trackingId=Hdzp1rSHlnZ78z%2BhyspAJQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
